303 .True. # Number of lines, conductive flag
# 5 line header for n-k original data
# Chromium Cr -  Palik (1985) - (polycrystalline chromium)
# Taken from:
# wl(um)      n                k
0.07999    0.96    0.80
0.08104    0.97    0.80
0.08321    1.00    0.82
0.08377    1.01    0.82
0.08492    1.03    0.82
0.08670    1.06    0.82
0.08920    1.09    0.82
0.08984    1.10    0.82
0.09184    1.12    0.80
0.09322    1.13    0.80
0.09465    1.15    0.77
0.09686    1.15    0.75
0.09919    1.15    0.73
0.1008    1.14    0.71
0.1033    1.13    0.70
0.1060    1.10    0.69
0.1078    1.09    0.69
0.1097    1.07    0.69
0.1117    1.05    0.69
0.1148    1.03    0.70
0.1181    1.01    0.72
0.1204    1.00    0.72
0.1240    0.98    0.73
0.1270    0.95   0.730
0.1300    0.92   0.740
0.1340    0.86   0.770
0.1370    0.83   0.810
0.1390    0.81   0.830
0.1420    0.78   0.870
0.1440    0.76   0.890
0.1460    0.74   0.920
0.1490    0.72   0.970
0.1510    0.71    1.00
0.1531    0.69    1.04
0.1550    0.68    1.07
0.1569    0.68    1.11
0.1590    0.67    1.15
0.1610    0.67    1.19
0.1629    0.66    1.23
0.1649    0.67    1.27
0.1680    0.69    1.33
0.1701    0.70    1.36
0.1720    0.71    1.39
0.1739    0.72    1.42
0.1769    0.74    1.45
0.1799    0.76    1.49
0.1821    0.75    1.51
0.1851    0.78    1.57
0.1879    0.80    1.59
0.1910    0.82    1.63
0.1940    0.85    1.66
0.1971    0.88    1.68
0.2000    0.89    1.69
0.2029    0.92    1.72
0.2070    0.94    1.73
0.2101    0.96    1.73
0.2141    0.97    1.74
0.2171    0.97    1.75
0.2210    0.95    1.74
0.2250    0.94    1.76
0.2300    0.93    1.80
0.2339    0.90    1.83
0.2380    0.87    1.87
0.2431    0.86    1.94
0.2480    0.85    2.01
0.2530    0.86    2.07
0.2583    0.86    2.13
0.2638    0.86    2.21
0.2695    0.88    2.28
0.2755    0.89    2.35
0.2818    0.90    2.42
0.2870    0.91    2.49
0.2938    0.94    2.58
0.3002    0.98    2.67
0.3077    1.02    2.76
0.3163    1.06    2.85
0.3237    1.12    2.95
0.3333    1.18    3.04
0.3416    1.26    3.12
0.3512    1.33    3.18
0.3625    1.39    3.24
0.3723    1.43    3.31
0.3850    1.44    3.40
0.3961    1.48    3.54
0.4092    1.54    3.71
0.4246    1.65    3.89
0.4381    1.80    4.06
0.4558    1.99    4.22
0.4714    2.22    4.36
0.4901    2.49    4.44
0.5123    2.75    4.46
0.5321    2.98    4.45
0.5585    3.18    4.41
0.5821    3.34    4.38
0.6108    3.48    4.36
0.7005    3.84    4.37
0.8157    4.23    4.34
0.8266    4.27    4.33
0.8492    4.31    4.32
0.8610    4.33    4.32
0.8856    4.38    4.31
0.9116    4.42    4.30
0.9393    4.47    4.29
0.9686    4.49    4.28
0.9999    4.50    4.28
1.033    4.52    4.29
1.069    4.53    4.30
1.107    4.53    4.31
1.148    4.53    4.34
1.192    4.51    4.36
1.240    4.47    4.43
1.292    4.47    4.50
1.348    4.45    4.56
1.378    4.43    4.60
1.442    4.35    4.66
1.512    4.24    4.81
1.590    4.13    5.03
1.675    4.06    5.30
1.771    4.01    5.59
1.879    3.96    5.95
2.000    4.01    6.31
2.138    4.01    6.65
2.296    3.92    7.06
2.480    3.83    7.58
2.695    3.72    8.20
2.952    3.47    8.97
3.263    3.09    10.2
3.647    2.89    12.0
4.133    3.15    14.3
4.769    3.91    17.1
5.636    5.30    20.6
6.888    8.73    25.4
8.856    15.3    26.4
12.40    11.8    29.8
13.78    11.8    33.9
15.50    13.6    42.2
20.66    21.2    42.0
31.00    14.9    65.2
