300 .True. # Number of lines, conductive flag
# 5 line header for n-k original data
# Iron Fe - Palik(1985)  - (Metallic)
# Taken from:
# wl(um)      n                k
0.06019   0.898   0.613
0.06078   0.903   0.620
0.06138   0.905   0.624
0.06199   0.910   0.632
0.06262   0.919   0.636
0.06326   0.924   0.644
0.06391   0.927   0.647
0.06458   0.933   0.648
0.06525   0.936   0.652
0.06595   0.938   0.656
0.06666   0.938   0.656
0.06738   0.941   0.659
0.06812   0.941   0.659
0.06888   0.939   0.665
0.06965   0.944   0.672
0.07045   0.946   0.682
0.07126   0.945   0.688
0.07208   0.947   0.697
0.07293   0.948   0.707
0.07380   0.952   0.719
0.07469   0.955   0.723
0.07560   0.951   0.731
0.07653   0.944   0.742
0.07749   0.940   0.750
0.07847   0.941   0.765
0.07948   0.943   0.774
0.08051   0.945   0.783
0.08157   0.949   0.791
0.08266   0.952   0.798
0.08377   0.959   0.824
0.08492   0.974   0.847
0.08610   0.988   0.870
0.08731   0.993   0.881
0.08856    1.00   0.889
0.08984    1.00   0.898
0.09116    1.01   0.911
0.09253    1.02   0.925
0.09393    1.03   0.935
0.09537    1.05   0.951
0.09686    1.06   0.964
0.09840    1.08   0.972
0.09999    1.09   0.968
0.1016    1.10   0.971
0.1033    1.10   0.969
0.1051    1.11   0.967
0.1069    1.12   0.968
 0.1088    1.11   0.958
 0.1107    1.11   0.953
 0.1127    1.11   0.950
 0.1148    1.10   0.959
 0.1170    1.07   0.991
 0.1192    1.07    1.02
 0.1216    1.06    1.06
 0.1240    1.05    1.09
 0.1265    1.08    1.13
 0.1292    1.09    1.15
 0.1319    1.10    1.17
 0.1348    1.12    1.19
 0.1378    1.12    1.20
 0.1409    1.13    1.22
 0.1442    1.13    1.24
 0.1476    1.13    1.26
 0.1512    1.13    1.28
 0.1550    1.13    1.32
 0.1590    1.15    1.32
 0.1631    1.15    1.37
 0.1675    1.15    1.40
 0.1722    1.13    1.45
 0.1771    1.15    1.49
 0.1823    1.20    1.54
 0.1879    1.22    1.61
 0.1937    1.23    1.67
 0.2000    1.28    1.71
 0.2066    1.30    1.73
 0.2138    1.32    1.75
 0.2214    1.32    1.78
 0.2296    1.31    1.82
 0.2384    1.32    1.88
 0.2480    1.31    1.95
  1.000    3.23    4.35
  1.111    3.32    4.65
  1.250    3.42    5.04
  1.429    3.53    5.54
  1.667    3.67    6.21
  2.000    3.84    7.16
  2.105    3.92    7.50
  2.222    3.98    7.80
  2.353    4.04    8.18
  2.500    4.13    8.59
  2.667    4.22    9.02
  2.857    4.30    9.55
  3.077    4.39    10.1
  3.333    4.45    10.8
  3.636    4.51    11.6
  4.000    4.54    12.6
  4.444    4.59    13.8
  5.000    4.59    15.4
  5.263    4.60    16.2
  5.555    4.63    17.1
  5.882    4.66    18.1
  6.250    4.96    19.2
  6.667    4.75    20.5
  7.143    4.89    22.0
  7.692    5.10    23.7
  8.333    5.37    25.6
  9.091    5.59    27.8
  10.00    5.81    30.4
  10.53    5.95    32.0
  11.11    6.12    33.7
  11.76    6.31    35.7
   12.50    6.48    37.7
   13.33    6.88    40.3
   14.29    7.30    43.2
   15.38    7.71    46.5
   16.67    8.38    50.3
   18.18    9.04    54.7
   20.00    9.87    60.1
   20.83    10.3    62.6
   21.74    10.7    65.4
   22.73    11.3    68.6
   23.81    12.0    71.9
   25.00    13.0    75.7
   26.32    14.2    79.8
   27.78    15.7    84.5
   29.41    17.7    89.3
   31.25    19.9     94.
